especie;altura estipite;altura total;tipologia;ug;barrio;distrito;Elemento;fecha  plantacion;marras;x;y;Crecimiento medio (m);media del est°pte (m);Altura media ambiente urbano (m);Varianza altura (m);varianza est°pite (m);desviacion estandar;CV
Phoenix dactylifera;7;9;Plaza o Jard°n;"DEL DUQUE, JARDINES
PLAZA";ENCARNACION-REGINA;Casco Antiguo;"Palmera Zona
Verde";;;234782.98;4142672.37;;;;;;;
Phoenix dactylifera;23;25;Plaza o Jard°n;"DEL MUSEO, JARDINES
PLAZA";MUSEO;Casco Antiguo;"Palmera Zona
Verde";;;234458.82;4142669.34;;;;;;;
Phoenix dactylifera;23;25;Plaza o Jard°n;"DEL MUSEO, JARDINES
PLAZA";MUSEO;Casco Antiguo;"Palmera Zona
Verde";;;234471.02;4142669.46;;;;;;;
Phoenix dactylifera;25;28;Plaza o Jard°n;"DEL DUQUE, JARDINES
PLAZA";ENCARNACION-REGINA;Casco Antiguo;"Palmera Zona
Verde";;;234792.86;4142670.15;;;;;;;
Phoenix dactylifera;8;11;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239399.35;4143334.52;;;;;;;
Phoenix dactylifera;6;9;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239405.71;4143343.73;;;;;;;
Phoenix dactylifera;5;9;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;Toc¢n;241545.97;4144248.98;;;;;;;
Phoenix dactylifera;7;9.5;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239838.03;4143677.79;;;;;;;
Phoenix dactylifera;8;12;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239859.78;4143705.93;;;;;;;
Phoenix dactylifera;7;10;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239683.95;4143677.81;;;;;;;
Phoenix dactylifera;8;11;Medianas y Glorietas;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239707.19;4143704.98;;;;;;;
Phoenix dactylifera;3;7;Plaza o Jard°n;"DE LAS TENDILLAS,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241326.86;4144071.75;;;;;;;
Phoenix dactylifera;9;14;Plaza o Jard°n;"DE ORIENTE, JARDINES
PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241129.34;4144539.74;;;;;;;
Phoenix dactylifera;6;9;"Jardiner°a Asociada a
Viario";Praderas de Malaga;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241583.04;4141732.37;;;;;;;
Phoenix dactylifera;6;9;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241553.56;4144188.87;;;;;;;
Phoenix dactylifera;4;6;;Praderas de Malaga;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241079.18;4141805.29;;;;;;;
Phoenix dactylifera;5;7;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235605.96;4145371.29;;;;;;;
Phoenix dactylifera;;1.5;;Praderas de Malaga;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241158.61;4141800.47;;;;;;;
Phoenix dactylifera;2;4;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;234010.76;4143377.41;;;;;;;
Phoenix dactylifera;;7;"Jardiner°a Asociada a
Viario";Praderas de Malaga;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241706.71;4141709.79;;;;;;;
Phoenix dactylifera;;7;"Jardiner°a Asociada a
Viario";Praderas de Malaga;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241717.21;4141711.36;;;;;;;
Phoenix dactylifera;;2.5;"Jardiner°a Asociada a
Viario";Praderas de Malaga;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241340.86;4141741.15;;;;;;;
Phoenix dactylifera;;6;Parque Urbano;;EL GORDILLO;Norte;"Palmera Zona
Verde";;;238673.09;4145462.32;;;;;;;
Phoenix dactylifera;3;6;Parque Periurbano;"JARDINES DEL
GUADALQUIVIR";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;234313.23;4143646.66;;;;;;;
Phoenix dactylifera;6;10;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236362.12;4143593.33;;;;;;;
Phoenix dactylifera;6;10;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236365.72;4143589.58;;;;;;;
Phoenix dactylifera;4;10;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236360.39;4143580.69;;;;;;;
Phoenix dactylifera;1;3;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;Toc¢n;236356.64;4143581.11;;;;;;;
Phoenix dactylifera;5;99;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236350.28;4143578.15;;;;;;;
Phoenix dactylifera;4.5;9;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236350.18;4143575.34;;;;;;;
Phoenix dactylifera;5;10;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236349.74;4143575.15;;;;;;;
Phoenix dactylifera;12;15;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236354.25;4143575.1;;;;;;;
Phoenix dactylifera;3;7;Plaza o Jard°n;PZ BEETHOVEN;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;236353.81;4143570.65;;;;;;;
Phoenix dactylifera;9;11;Plaza o Jard°n;Muelle Camaronero;TRIANA CASCO ANTIGUO;Triana;"Palmera Zona
Verde";;;234485;4141523.93;;;;;;;
Phoenix dactylifera;11;14;Plaza o Jard°n;"SECTOR 15, PLAZA
AJARDINADA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242063.29;4144043.65;;;;;;;
Phoenix dactylifera;8;11;Sin Recepcionar;SECTOR 14, PARQUE;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241809.51;4143851.63;;;;;;;
Phoenix dactylifera;13;15;Plaza o Jard°n;"SECTOR 15, PLAZA
AJARDINADA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242072.62;4144027.71;;;;;;;
Phoenix dactylifera;9;12;Sin Recepcionar;SECTOR 14, PARQUE;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241786.5;4143895.73;;;;;;;
Phoenix dactylifera;12;14;Sin Recepcionar;"PINTOR GONZALEZ
SANTOS";"EL FONTANAL-MARIA AUXILIADORA-
CARRETERA DE CARMONA";San Pablo-Santa Justa;"Palmera Zona
Verde";;;236566.47;4143239.74;;;;;;;
Phoenix dactylifera;7;8;;Alcalde Luis Uru §uela;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239598.29;4143545.52;;;;;;;
Phoenix dactylifera;1;4;Arbolado Viario;;BARRIADA DE PINEDA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236273.37;4138098.95;;;;;;;
Phoenix dactylifera;1.5;5;Plaza o Jard°n;PZ MANUEL GARRIDO;LA BARZOLA;Macarena;"Palmera Zona
Verde";;;236120.88;4144041.67;;;;;;;
Phoenix dactylifera;1;5;Plaza o Jard°n;PZ MANUEL GARRIDO;LA BARZOLA;Macarena;"Palmera Zona
Verde";;Toc¢n;236119.8;4144017.65;;;;;;;
Phoenix dactylifera;;9;Plaza o Jard°n;CL MAESTRO BRETON;TRIANA OESTE;Triana;"Palmera Zona
Verde";;Toc¢n;233589.55;4141607.05;;;;;;;
Phoenix dactylifera;12;14;Edificios Municipales;Costurero de La Reina;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;235110.4;4140794.2;;;;;;;
Phoenix dactylifera;17;16;Arbolado Viario;AV. DE LA GUARDIA CIVIL;EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235453.45;4140043.03;;;;;;;
Phoenix dactylifera;7;8;Parque Urbano;"NORTE PINO MONTANO,
PARQUE";BARRIADA PINO MONTANO;Norte;"Palmera Zona
Verde";;;236903.44;4146014.4;;;;;;;
Phoenix dactylifera;7;8;Parque Urbano;"NORTE PINO MONTANO,
PARQUE";BARRIADA PINO MONTANO;Norte;"Palmera Zona
Verde";;;236902.86;4146021.53;;;;;;;
Phoenix dactylifera;5;8;Parque Urbano;"NORTE PINO MONTANO,
PARQUE";BARRIADA PINO MONTANO;Norte;"Palmera Zona
Verde";;;236925.69;4146114.06;;;;;;;
Phoenix dactylifera;1;5.5;Plaza o Jard°n;"DE GOMILA, JARDINES
PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240940.58;4143987.38;;;;;;;
Phoenix dactylifera;1.5;4;Plaza o Jard°n;"DE GOMILA, JARDINES
PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240884.25;4144000.7;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240269.65;4143910.1;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240271.77;4143912.35;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240271.56;4143908.45;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240273.03;4143909.82;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240266.95;4143912.32;;;;;;;
Phoenix dactylifera;1.5;3;;Alcalde Luis Uru §uela;PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240265.64;4143910.32;;;;;;;
Phoenix dactylifera;5;7;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234790.69;4142216.01;;;;;;;
Phoenix dactylifera;7;10;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234798.21;4142216.75;;;;;;;
Phoenix dactylifera;4;8;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234808.15;4142228.97;;;;;;;
Phoenix dactylifera;5;7;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234836.03;4142224;;;;;;;
Phoenix dactylifera;5;7;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234840.37;4142230.97;;;;;;;
Phoenix dactylifera;8;11;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234843.9;4142176.1;;;;;;;
Phoenix dactylifera;18;21;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234850.16;4142193.33;;;;;;;
Phoenix dactylifera;9;12;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234850.18;4142202.13;;;;;;;
Phoenix dactylifera;5;8;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234849.76;4142214.33;;;;;;;
Phoenix dactylifera;5;8;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234842.45;4142217.85;;;;;;;
Phoenix dactylifera;5;10;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234847.66;4142226.94;;;;;;;
Phoenix dactylifera;7;10;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234792.68;4142174.95;;;;;;;
Phoenix dactylifera;10;12;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234761.32;4142199.95;;;;;;;
Phoenix dactylifera;8;10;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234751.13;4142219.57;;;;;;;
Phoenix dactylifera;8;10;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234773.85;4142220.72;;;;;;;
Phoenix dactylifera;6;8;Plaza o Jard°n;CL PLAZA NUEVA;ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234800.89;4142175.04;;;;;;;
Phoenix dactylifera;1;3;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241854.91;4142959.3;;;;;;;
Phoenix dactylifera;1;2.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242120.65;4142532.26;;;;;;;
Phoenix dactylifera;1;2.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242124.85;4142527.75;;;;;;;
Phoenix dactylifera;5;7;Plaza o Jard°n;"Rafael Montesiones,
Jardines";ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234288.3;4142009.07;;;;;;;
Phoenix dactylifera;1;2;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242066.42;4142563.66;;;;;;;
Phoenix dactylifera;3;7;Plaza o Jard°n;"DEL OBRADOIRO,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241306.03;4144151.64;;;;;;;
Phoenix dactylifera;1;4;Plaza o Jard°n;Muelle de Nueva York;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;;235061.06;4140760.04;;;;;;;
Phoenix dactylifera;0.5;2;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242316.02;4142750.69;;;;;;;
Phoenix dactylifera;7;9;Plaza o Jard°n;"Rafael Montesiones,
Jardines";ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234310.27;4141989.61;;;;;;;
Phoenix dactylifera;6;9;Plaza o Jard°n;"Rafael Montesiones,
Jardines";ARENAL;Casco Antiguo;"Palmera Zona
Verde";;;234331.08;4141982.08;;;;;;;
Phoenix dactylifera;6;8;Sin Recepcionar;;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera sin
recepcionar";;;241425.78;4141980.08;;;;;;;
Phoenix dactylifera;4;6;Sin Recepcionar;;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera sin
recepcionar";;;241401.35;4141963.49;;;;;;;
Phoenix dactylifera;6;8;Sin Recepcionar;;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera sin
recepcionar";;;241389;4141993.28;;;;;;;
Phoenix dactylifera;7;9;Sin Recepcionar;;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera sin
recepcionar";;;240564.26;4143425.21;;;;;;;
Phoenix dactylifera;3;6;Sin Recepcionar;;LAS HUERTAS;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;237413.36;4143149.9;;;;;;;
Phoenix dactylifera;5;7;Sin Recepcionar;;LAS HUERTAS;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;237605.73;4143335.79;;;;;;;
Phoenix dactylifera;1;3;Sin Recepcionar;;SAN JOSE OBRERO;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236177.96;4142791.8;;;;;;;
Phoenix dactylifera;1;3;Sin Recepcionar;;SAN JOSE OBRERO;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236171.31;4142727.41;;;;;;;
Phoenix dactylifera;1;3;Sin Recepcionar;;SAN JOSE OBRERO;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236210.6;4142821.05;;;;;;;
Phoenix dactylifera;;1;Sin Recepcionar;;"LAS NACIONE-PARQUE ATLANTICO-
LAS DALIAS";Norte;"Palmera sin
recepcionar";;;237281.32;4143872.2;;;;;;;
Phoenix dactylifera;1;4;Sin Recepcionar;;SAN JOSE OBRERO;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236157.23;4142802.52;;;;;;;
Phoenix dactylifera;8;10;Sin Recepcionar;;SAN CARLOS-TARTESSOS;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236930.99;4143216.22;;;;;;;
Phoenix dactylifera;0.5;2;Sin Recepcionar;;SAN JOSE OBRERO;San Pablo-Santa Justa;"Palmera sin
recepcionar";;;236667.33;4143014.24;;;;;;;
Phoenix dactylifera;19;21;Arbolado Viario;;"SANTA
CATALINA";Casco Antiguo;"Palmera sin
recepcionar";;;235465.14;4142661.58;;;;;;;
Phoenix dactylifera;6;9;Arbolado Viario;;POLIGONO SUR;Sur;"Palmera sin
recepcionar";;;237706.94;4138893.81;;;;;;;
Phoenix dactylifera;6;13;Plaza o Jard°n;;BARRIADA DE PINEDA;Bellavista-La Palmera;"Palmera sin
recepcionar";;;236448.6;4138074.44;;;;;;;
Phoenix dactylifera;1.5;6;"Jardiner°a Asociada a
Viario";"BARRIADA DE LA
HERMANDAD DEL";HERMANDADES-LA CARRASCA;Macarena;"Palmera sin
recepcionar";;;235991.89;4144531.37;;;;;;;
Phoenix dactylifera;8;13;"Jardiner°a Asociada a
Viario";BARRIADA EL ROCIO 1;EL ROCIO;Macarena;"Palmera sin
recepcionar";;;236008.77;4144262.56;;;;;;;
Phoenix dactylifera;7;10;"Jardiner°a Asociada a
Viario";BARRIADA VILLEGAS 7;HERMANDADES-LA CARRASCA;Macarena;"Palmera sin
recepcionar";;;236378.75;4144433.23;;;;;;;
Phoenix reclinata;1;4;Parque Periurbano;"JARDINES DEL
GUADALQUIVIR";TRIANA OESTE;Triana;"Palmera Zona
Verde";;Toc¢n;234320.06;4143941.5;4.9;4.5;13;17.04;8.47;4.127.953.488;0.842439487
Phoenix reclinata;0.5;1.5;Plaza o Jard°n;Bajos de Contadero;SANTA CRUZ;Casco Antiguo;"Palmera Zona
Verde";;Toc¢n;234720.16;4141491.29;;;;;;;
Phoenix reclinata;2;3;Parque Urbano;"Z.V. Parque Federico
Garc°a Lorca";NERVION;Nervi¢n;"Palmera Zona
Verde";;;236927.4;4140835.5;;;;;;;
Phoenix reclinata;2;3;Parque Urbano;"Z.V. Parque Federico
Garc°a Lorca";NERVION;Nervi¢n;"Palmera Zona
Verde";;;236922.82;4140834.98;;;;;;;
Phoenix reclinata;10;13;"Jardiner°a Asociada a
Viario";;TRIANA OESTE;Triana;"Palmera sin
recepcionar";;;233560.69;4141787.03;;;;;;;
Roystonea regia;7.5;9.5;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233888.79;4143097.39;8.63;6.8;13;1.42;1.06;1.19;0.14
Roystonea regia;8;10;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233966.45;4143236.5;;;;;;;
Roystonea regia;6;8;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233970.98;4143241.3;;;;;;;
Roystonea regia;5.5;7;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233974.17;4143245.18;;;;;;;
Syagrus romanzoffiana;6;9;Arbolado Viario;CL RAYO DE LUNA;LA PAZ-LAS GOLONDRINAS;Macarena;Palmera Viario;;;235576.47;4144762.57;7.22;5;15;5.46;4.04;5.26;0.73
Syagrus romanzoffiana;6;9;;CL RAYO DE LUNA;LA PAZ-LAS GOLONDRINAS;Macarena;Palmera Viario;;;235584.71;4144779.66;;;;;;;
Syagrus romanzoffiana;3;5.5;Arbolado Viario;CL RAYO DE LUNA;LA PAZ-LAS GOLONDRINAS;Macarena;Palmera Viario;;;235593.66;4144796.15;;;;;;;
Syagrus romanzoffiana;4;6;Arbolado Viario;CL RAYO DE LUNA;LA PAZ-LAS GOLONDRINAS;Macarena;Palmera Viario;;;235609.03;4144826.77;;;;;;;
Syagrus romanzoffiana;4;7;Medianas y Glorietas;Emilio Lemos, Avda.;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;Palmera Viario;;;241087.84;4143443.62;;;;;;;
Syagrus romanzoffiana;1.5;2;"Jardiner°a Asociada a
Viario";REAL DE LA JARA,CL;VILLEGAS;Macarena;Palmera Viario;;;236698.68;4144469.7;;;;;;;
Syagrus romanzoffiana;6;9;Medianas y Glorietas;Emilio Lemos, Avda.;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;Palmera Viario;;;241085.41;4143443.18;;;;;;;
Syagrus romanzoffiana;3;8;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236983.57;4147325.35;;;;;;;
Syagrus romanzoffiana;4;7;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236986.51;4147326.7;;;;;;;
Syagrus romanzoffiana;3;5.5;Parque Urbano;"CIUDAD DE LA IMAGEN,
PARQUE.";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236988.1;4147329.32;;;;;;;
Syagrus romanzoffiana;3;5;Plaza o Jard°n;"Paseo Juan Carlos I
(Casco Antiguo)";SAN LORENZO;Casco Antiguo;"Palmera Zona
Verde";;;234485.1;4143528.03;;;;;;;
Syagrus romanzoffiana;3;5;Plaza o Jard°n;"Paseo Juan Carlos I
(Casco Antiguo)";SAN LORENZO;Casco Antiguo;"Palmera Zona
Verde";;;234491.51;4143536.67;;;;;;;
Syagrus romanzoffiana;4;5;Plaza o Jard°n;"Paseo Juan Carlos I
(Casco Antiguo)";SAN LORENZO;Casco Antiguo;"Palmera Zona
Verde";;;234498.02;4143544.36;;;;;;;
Syagrus romanzoffiana;5;6;Parque Urbano;"Z.V. Parque Celestino
Mutis";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236660.19;4139474.72;;;;;;;
Syagrus romanzoffiana;5;7;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233915.74;4143092.56;;;;;;;
Syagrus romanzoffiana;4.5;6;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233858.04;4143012.79;;;;;;;
Syagrus romanzoffiana;4;6;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233901.53;4143073.54;;;;;;;
Syagrus romanzoffiana;4.5;6;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233922.93;4143102.04;;;;;;;
Syagrus romanzoffiana;4;6;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233909.23;4143082.46;;;;;;;
Syagrus romanzoffiana;5;6.5;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233886.78;4143053;;;;;;;
Syagrus romanzoffiana;5;7;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233879.03;4143043.01;;;;;;;
Syagrus romanzoffiana;4;6.5;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233929.46;4143112.77;;;;;;;
Syagrus romanzoffiana;5;7;Parque Periurbano;JARDIN AMERICANO;TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233872.31;4143033.46;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233682.97;4141612.11;;;;;;;
Syagrus romanzoffiana;3.5;4;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233661.9;4141641.73;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233668.75;4141627.62;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233670.9;4141628.92;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233672.47;4141626.97;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233670.24;4141625.53;;;;;;;
Syagrus romanzoffiana;3;3.5;Plaza o Jard°n;"DEL ZURRAQUE,
JARDINES PLAZA";TRIANA OESTE;Triana;"Palmera Zona
Verde";;;233681.42;4141614.34;;;;;;;
